opening_date(kor),closing_date(kor),opening_price,closing_price,high_price,low_price,trade_price,trade_volume
2019-03-09 19:00,2019-03-09 20:00,4339000,4322000,4344000,4320000,4322000,157.1650665
2019-03-09 20:00,2019-03-09 21:00,4322000,4329000,4332000,4316000,4329000,255.3591083
2019-03-09 21:00,2019-03-09 22:00,4329000,4330000,4334000,4317000,4330000,447.7535695
2019-03-09 22:00,2019-03-09 23:00,4330000,4330000,4346000,4318000,4330000,477.0700039
2019-03-09 23:00,2019-03-10 0:00,4330000,4355000,4363000,4325000,4355000,837.4524825
2019-03-10 0:00,2019-03-10 1:00,4355000,4351000,4396000,4347000,4354000,1283.486561
2019-03-10 1:00,2019-03-10 2:00,4351000,4329000,4373000,4322000,4330000,504.1589895
2019-03-10 2:00,2019-03-10 3:00,4329000,4328000,4337000,4309000,4327000,322.7358483
2019-03-10 3:00,2019-03-10 4:00,4328000,4333000,4342000,4320000,4333000,91.09146739
2019-03-10 4:00,2019-03-10 5:00,4333000,4325000,4336000,4321000,4328000,63.21594539
2019-03-10 5:00,2019-03-10 6:00,4325000,4315000,4332000,4315000,4315000,106.3012478
2019-03-10 6:00,2019-03-10 7:00,4315000,4312000,4330000,4307000,4311000,209.6953999
2019-03-10 7:00,2019-03-10 8:00,4312000,4329000,4339000,4307000,4329000,239.6591584
2019-03-10 8:00,2019-03-10 9:00,4329000,4350000,4356000,4320000,4352000,419.202483
2019-03-10 9:00,2019-03-10 10:00,4350000,4323000,4353000,4314000,4324000,650.2254261
2019-03-10 10:00,2019-03-10 11:00,4323000,4339000,4347000,4320000,4339000,511.4622419
2019-03-10 11:00,2019-03-10 12:00,4339000,4339000,4350000,4325000,4339000,540.1417334
2019-03-10 12:00,2019-03-10 13:00,4339000,4329000,4344000,4315000,4328000,634.1677118
2019-03-10 13:00,2019-03-10 14:00,4329000,4325000,4329000,4312000,4328000,483.2977433
2019-03-10 14:00,2019-03-10 15:00,4325000,4321000,4334000,4316000,4321000,390.1229963
2019-03-10 15:00,2019-03-10 16:00,4321000,4314000,4323000,4306000,4314000,345.2414601
2019-03-10 16:00,2019-03-10 17:00,4314000,4318000,4325000,4307000,4318000,244.2549009
2019-03-10 17:00,2019-03-10 18:00,4318000,4327000,4336000,4314000,4326000,333.0536302
2019-03-10 18:00,2019-03-10 19:00,4327000,4314000,4342000,4310000,4315000,402.8837722
2019-03-10 19:00,2019-03-10 20:00,4314000,4323000,4334000,4312000,4323000,303.3245456
2019-03-10 20:00,2019-03-10 21:00,4323000,4327000,4344000,4316000,4329000,361.0751497
2019-03-10 21:00,2019-03-10 22:00,4327000,4322000,4332000,4314000,4322000,244.1057324
2019-03-10 22:00,2019-03-10 23:00,4322000,4313000,4327000,4311000,4313000,318.024796
2019-03-10 23:00,2019-03-11 0:00,4313000,4317000,4326000,4310000,4317000,276.7597858
2019-03-11 0:00,2019-03-11 1:00,4317000,4320000,4328000,4311000,4320000,226.4126656
2019-03-11 1:00,2019-03-11 2:00,4320000,4322000,4333000,4309000,4326000,186.8220417
2019-03-11 2:00,2019-03-11 3:00,4322000,4331000,4332000,4322000,4327000,79.80621212
2019-03-11 3:00,2019-03-11 4:00,4331000,4321000,4333000,4317000,4326000,44.32347475
2019-03-11 4:00,2019-03-11 5:00,4321000,4327000,4333000,4321000,4327000,72.82398653
2019-03-11 5:00,2019-03-11 6:00,4327000,4329000,4336000,4322000,4331000,64.49228669
2019-03-11 6:00,2019-03-11 7:00,4329000,4330000,4339000,4325000,4330000,116.6189521
2019-03-11 7:00,2019-03-11 8:00,4330000,4337000,4341000,4324000,4337000,179.1917057
2019-03-11 8:00,2019-03-11 9:00,4337000,4336000,4345000,4331000,4336000,242.8436957
2019-03-11 9:00,2019-03-11 10:00,4336000,4338000,4353000,4332000,4339000,490.5653173
2019-03-11 10:00,2019-03-11 11:00,4338000,4352000,4363000,4337000,4352000,438.1145656
2019-03-11 11:00,2019-03-11 12:00,4352000,4360000,4372000,4352000,4360000,536.8948671
2019-03-11 12:00,2019-03-11 13:00,4360000,4361000,4368000,4355000,4361000,375.5226615
2019-03-11 13:00,2019-03-11 14:00,4361000,4342000,4374000,4337000,4341000,570.006013
2019-03-11 14:00,2019-03-11 15:00,4342000,4318000,4343000,4301000,4318000,563.4514071
2019-03-11 15:00,2019-03-11 16:00,4318000,4329000,4331000,4301000,4330000,561.2855857
2019-03-11 16:00,2019-03-11 17:00,4329000,4328000,4337000,4323000,4327000,396.5760738
2019-03-11 17:00,2019-03-11 18:00,4328000,4327000,4329000,4320000,4326000,342.1502376
2019-03-11 18:00,2019-03-11 19:00,4327000,4334000,4339000,4315000,4334000,429.7353152
2019-03-11 19:00,2019-03-11 20:00,4334000,4319000,4337000,4319000,4319000,403.2546694
2019-03-11 20:00,2019-03-11 21:00,4319000,4315000,4331000,4313000,4317000,357.8071864
2019-03-11 21:00,2019-03-11 22:00,4315000,4301000,4318000,4292000,4303000,576.7846417
2019-03-11 22:00,2019-03-11 23:00,4301000,4331000,4334000,4292000,4332000,924.7396506
2019-03-11 23:00,2019-03-12 0:00,4331000,4324000,4335000,4306000,4324000,968.3953667
2019-03-12 0:00,2019-03-12 1:00,4324000,4308000,4326000,4304000,4308000,481.010316
2019-03-12 1:00,2019-03-12 2:00,4308000,4313000,4320000,4305000,4314000,202.3133891
2019-03-12 2:00,2019-03-12 3:00,4313000,4316000,4330000,4300000,4316000,281.6817926
2019-03-12 3:00,2019-03-12 4:00,4316000,4325000,4334000,4304000,4321000,587.6771858
2019-03-12 4:00,2019-03-12 5:00,4325000,4308000,4325000,4304000,4308000,306.2872757
2019-03-12 5:00,2019-03-12 6:00,4308000,4314000,4328000,4307000,4312000,309.8987542
2019-03-12 6:00,2019-03-12 7:00,4314000,4330000,4330000,4303000,4329000,266.7169365
2019-03-12 7:00,2019-03-12 8:00,4330000,4330000,4335000,4319000,4330000,258.2274586
2019-03-12 8:00,2019-03-12 9:00,4330000,4336000,4337000,4323000,4337000,326.2877777
2019-03-12 9:00,2019-03-12 10:00,4336000,4288000,4337000,4279000,4289000,894.2494154
2019-03-12 10:00,2019-03-12 11:00,4288000,4286000,4300000,4275000,4286000,466.6032546
2019-03-12 11:00,2019-03-12 12:00,4286000,4280000,4293000,4269000,4280000,479.9518853
2019-03-12 12:00,2019-03-12 13:00,4280000,4282000,4296000,4272000,4282000,527.5353015
2019-03-12 13:00,2019-03-12 14:00,4282000,4290000,4295000,4277000,4290000,336.0300442
2019-03-12 14:00,2019-03-12 15:00,4290000,4299000,4303000,4284000,4299000,516.6721771
2019-03-12 15:00,2019-03-12 16:00,4299000,4311000,4316000,4293000,4313000,446.3512164
2019-03-12 16:00,2019-03-12 17:00,4311000,4313000,4318000,4305000,4313000,302.2438889
2019-03-12 17:00,2019-03-12 18:00,4313000,4332000,4337000,4311000,4332000,577.4054117
2019-03-12 18:00,2019-03-12 19:00,4332000,4338000,4341000,4325000,4334000,429.9043152
2019-03-12 19:00,2019-03-12 20:00,4338000,4347000,4355000,4335000,4347000,575.2627433
2019-03-12 20:00,2019-03-12 21:00,4347000,4337000,4353000,4332000,4337000,435.1283896
2019-03-12 21:00,2019-03-12 22:00,4337000,4341000,4350000,4332000,4346000,375.7842531
2019-03-12 22:00,2019-03-12 23:00,4341000,4342000,4356000,4336000,4342000,972.5316787
2019-03-12 23:00,2019-03-13 0:00,4342000,4333000,4362000,4324000,4329000,1025.770733
2019-03-13 0:00,2019-03-13 1:00,4333000,4316000,4335000,4312000,4315000,349.3351192
2019-03-13 1:00,2019-03-13 2:00,4316000,4336000,4347000,4313000,4336000,568.0772707
2019-03-13 2:00,2019-03-13 3:00,4336000,4333000,4343000,4327000,4333000,165.8948643
2019-03-13 3:00,2019-03-13 4:00,4333000,4340000,4345000,4332000,4336000,98.5986873
2019-03-13 4:00,2019-03-13 5:00,4340000,4332000,4341000,4328000,4331000,97.91720773
2019-03-13 5:00,2019-03-13 6:00,4332000,4335000,4344000,4330000,4336000,80.49785393
2019-03-13 6:00,2019-03-13 7:00,4335000,4329000,4346000,4325000,4329000,111.3723799
2019-03-13 7:00,2019-03-13 8:00,4329000,4332000,4336000,4324000,4331000,157.3091607
2019-03-13 8:00,2019-03-13 9:00,4332000,4326000,4338000,4321000,4326000,303.5680467
2019-03-13 9:00,2019-03-13 10:00,4326000,4322000,4337000,4311000,4322000,715.2985258
2019-03-13 10:00,2019-03-13 11:00,4322000,4335000,4339000,4321000,4335000,352.1087698
2019-03-13 11:00,2019-03-13 12:00,4335000,4337000,4340000,4326000,4337000,325.5117596
2019-03-13 12:00,2019-03-13 13:00,4337000,4348000,4352000,4330000,4349000,636.9862267
2019-03-13 13:00,2019-03-13 14:00,4348000,4337000,4352000,4331000,4338000,425.3758159
2019-03-13 14:00,2019-03-13 15:00,4337000,4332000,4341000,4329000,4332000,326.8042404
2019-03-13 15:00,2019-03-13 16:00,4332000,4342000,4345000,4330000,4343000,295.5494412
2019-03-13 16:00,2019-03-13 17:00,4342000,4339000,4345000,4332000,4339000,261.942977
2019-03-13 17:00,2019-03-13 18:00,4339000,4329000,4346000,4327000,4329000,346.5698679
2019-03-13 18:00,2019-03-13 19:00,4329000,4321000,4336000,4321000,4323000,395.6822085
2019-03-13 19:00,2019-03-13 20:00,4321000,4300000,4327000,4294000,4296000,605.936268
2019-03-13 20:00,2019-03-13 21:00,4300000,4314000,4317000,4295000,4314000,264.9120783
2019-03-13 21:00,2019-03-13 22:00,4314000,4350000,4350000,4305000,4340000,660.7035041
2019-03-13 22:00,2019-03-13 23:00,4350000,4336000,4369000,4328000,4335000,1049.257012
2019-03-13 23:00,2019-03-14 0:00,4336000,4317000,4345000,4305000,4317000,402.3974387
2019-03-14 0:00,2019-03-14 1:00,4317000,4320000,4323000,4309000,4321000,298.2750549
2019-03-14 1:00,2019-03-14 2:00,4320000,4313000,4324000,4311000,4314000,112.1380154
2019-03-14 2:00,2019-03-14 3:00,4313000,4325000,4333000,4310000,4325000,139.2178595
2019-03-14 3:00,2019-03-14 4:00,4325000,4324000,4333000,4318000,4324000,81.39495225
2019-03-14 4:00,2019-03-14 5:00,4324000,4324000,4336000,4320000,4328000,79.52511371
2019-03-14 5:00,2019-03-14 6:00,4324000,4327000,4333000,4313000,4323000,108.1830929
2019-03-14 6:00,2019-03-14 7:00,4327000,4318000,4328000,4314000,4318000,101.545085
2019-03-14 7:00,2019-03-14 8:00,4318000,4319000,4324000,4316000,4319000,111.5309168
2019-03-14 8:00,2019-03-14 9:00,4319000,4325000,4331000,4317000,4325000,149.451917
2019-03-14 9:00,2019-03-14 10:00,4325000,4341000,4341000,4318000,4341000,626.4138282
2019-03-14 10:00,2019-03-14 11:00,4341000,4342000,4343000,4325000,4340000,343.4673283
2019-03-14 11:00,2019-03-14 12:00,4342000,4338000,4344000,4332000,4339000,281.4438236
2019-03-14 12:00,2019-03-14 13:00,4338000,4337000,4345000,4331000,4336000,361.1251626
2019-03-14 13:00,2019-03-14 14:00,4337000,4339000,4351000,4330000,4340000,529.1273504
2019-03-14 14:00,2019-03-14 15:00,4339000,4340000,4346000,4332000,4341000,342.1376437
2019-03-14 15:00,2019-03-14 16:00,4340000,4336000,4348000,4332000,4336000,559.6402761
2019-03-14 16:00,2019-03-14 17:00,4336000,4335000,4341000,4329000,4334000,405.5119469
2019-03-14 17:00,2019-03-14 18:00,4335000,4337000,4342000,4332000,4337000,317.5087874
2019-03-14 18:00,2019-03-14 19:00,4337000,4337000,4338000,4330000,4337000,258.5758802
2019-03-14 19:00,2019-03-14 20:00,4337000,4340000,4342000,4330000,4340000,346.4892312
2019-03-14 20:00,2019-03-14 21:00,4340000,4330000,4343000,4323000,4330000,447.8147889
2019-03-14 21:00,2019-03-14 22:00,4330000,4328000,4343000,4324000,4328000,358.9292702
2019-03-14 22:00,2019-03-14 23:00,4328000,4337000,4345000,4324000,4336000,622.7258481
2019-03-14 23:00,2019-03-15 0:00,4337000,4349000,4388000,4285000,4347000,2127.428708
2019-03-15 0:00,2019-03-15 1:00,4349000,4347000,4365000,4340000,4343000,680.1540052
2019-03-15 1:00,2019-03-15 2:00,4347000,4333000,4359000,4329000,4334000,342.3237703
2019-03-15 2:00,2019-03-15 3:00,4333000,4340000,4344000,4332000,4344000,135.5255968
2019-03-15 3:00,2019-03-15 4:00,4340000,4333000,4344000,4332000,4334000,92.99244179
2019-03-15 4:00,2019-03-15 5:00,4333000,4335000,4342000,4331000,4335000,42.76111034
2019-03-15 5:00,2019-03-15 6:00,4335000,4335000,4343000,4333000,4335000,75.3836734
2019-03-15 6:00,2019-03-15 7:00,4335000,4338000,4341000,4328000,4338000,77.18827752
2019-03-15 7:00,2019-03-15 8:00,4338000,4336000,4340000,4330000,4336000,126.907736
2019-03-15 8:00,2019-03-15 9:00,4336000,4337000,4343000,4331000,4337000,200.5650065
2019-03-15 9:00,2019-03-15 10:00,4337000,4342000,4347000,4325000,4342000,591.1025469
2019-03-15 10:00,2019-03-15 11:00,4342000,4336000,4351000,4334000,4336000,298.0087905
2019-03-15 11:00,2019-03-15 12:00,4336000,4338000,4344000,4334000,4337000,286.5067531
2019-03-15 12:00,2019-03-15 13:00,4338000,4336000,4344000,4333000,4336000,266.2592495
2019-03-15 13:00,2019-03-15 14:00,4336000,4345000,4346000,4333000,4345000,269.9165433
2019-03-15 14:00,2019-03-15 15:00,4345000,4341000,4348000,4337000,4341000,258.6393412
2019-03-15 15:00,2019-03-15 16:00,4341000,4341000,4353000,4338000,4341000,507.5031032
2019-03-15 16:00,2019-03-15 17:00,4341000,4340000,4356000,4337000,4340000,967.7740174
2019-03-15 17:00,2019-03-15 18:00,4340000,4343000,4344000,4334000,4343000,262.5090817
2019-03-15 18:00,2019-03-15 19:00,4343000,4349000,4356000,4338000,4349000,370.6241757
2019-03-15 19:00,2019-03-15 20:00,4349000,4354000,4360000,4344000,4354000,318.0680547
2019-03-15 20:00,2019-03-15 21:00,4354000,4367000,4380000,4351000,4370000,527.2703198
2019-03-15 21:00,2019-03-15 22:00,4367000,4358000,4382000,4351000,4358000,425.54254
2019-03-15 22:00,2019-03-15 23:00,4358000,4352000,4368000,4349000,4352000,335.5918677
2019-03-15 23:00,2019-03-16 0:00,4352000,4361000,4367000,4347000,4361000,321.9188604
2019-03-16 0:00,2019-03-16 1:00,4361000,4366000,4377000,4352000,4369000,313.3388248
2019-03-16 1:00,2019-03-16 2:00,4366000,4362000,4373000,4357000,4362000,255.0837716
2019-03-16 2:00,2019-03-16 3:00,4362000,4370000,4373000,4359000,4369000,74.4259241
2019-03-16 3:00,2019-03-16 4:00,4370000,4363000,4370000,4360000,4363000,65.96052313
2019-03-16 4:00,2019-03-16 5:00,4363000,4365000,4366000,4359000,4365000,47.18308024
2019-03-16 5:00,2019-03-16 6:00,4365000,4357000,4366000,4356000,4357000,52.74957187
2019-03-16 6:00,2019-03-16 7:00,4357000,4357000,4357000,4348000,4354000,58.37684983
2019-03-16 7:00,2019-03-16 8:00,4357000,4356000,4366000,4354000,4356000,110.4499387
2019-03-16 8:00,2019-03-16 9:00,4356000,4360000,4367000,4355000,4359000,117.8356414
2019-03-16 9:00,2019-03-16 10:00,4360000,4376000,4380000,4354000,4376000,398.6214462
2019-03-16 10:00,2019-03-16 11:00,4376000,4394000,4399000,4372000,4393000,589.276686
2019-03-16 11:00,2019-03-16 12:00,4394000,4404000,4411000,4390000,4404000,396.8529397
2019-03-16 12:00,2019-03-16 13:00,4404000,4426000,4435000,4400000,4426000,283.6448247
2019-03-16 13:00,2019-03-16 14:00,4426000,4473000,4483000,4415000,4469000,646.0137795
2019-03-16 14:00,2019-03-16 15:00,4473000,4450000,4492000,4444000,4451000,435.6633011
2019-03-16 15:00,2019-03-16 16:00,4450000,4455000,4460000,4435000,4455000,225.4448886
2019-03-16 16:00,2019-03-16 17:00,4455000,4456000,4462000,4449000,4457000,191.1833993
2019-03-16 17:00,2019-03-16 18:00,4456000,4441000,4458000,4440000,4441000,190.924075
2019-03-16 18:00,2019-03-16 19:00,4441000,4452000,4453000,4435000,4451000,176.9707988
2019-03-16 19:00,2019-03-16 20:00,4452000,4457000,4459000,4449000,4457000,101.669669
2019-03-16 20:00,2019-03-16 21:00,4457000,4459000,4464000,4452000,4460000,130.2166732
2019-03-16 21:00,2019-03-16 22:00,4459000,4424000,4461000,4415000,4424000,349.1480671
2019-03-16 22:00,2019-03-16 23:00,4424000,4431000,4441000,4418000,4430000,263.9364191
2019-03-16 23:00,2019-03-17 0:00,4431000,4446000,4447000,4429000,4443000,135.6340185
2019-03-17 0:00,2019-03-17 1:00,4446000,4436000,4447000,4426000,4437000,166.4728528
2019-03-17 1:00,2019-03-17 2:00,4436000,4436000,4444000,4433000,4436000,52.40938609
2019-03-17 2:00,2019-03-17 3:00,4436000,4444000,4446000,4428000,4444000,43.31231535
2019-03-17 3:00,2019-03-17 4:00,4444000,4438000,4450000,4437000,4443000,59.76410243
2019-03-17 4:00,2019-03-17 5:00,4438000,4433000,4445000,4432000,4433000,63.23877106
2019-03-17 5:00,2019-03-17 6:00,4433000,4433000,4437000,4426000,4433000,39.79578633
2019-03-17 6:00,2019-03-17 7:00,4433000,4436000,4443000,4430000,4436000,41.33023426
2019-03-17 7:00,2019-03-17 8:00,4436000,4437000,4443000,4430000,4437000,58.31709145
2019-03-17 8:00,2019-03-17 9:00,4437000,4445000,4448000,4433000,4445000,106.1720343
2019-03-17 9:00,2019-03-17 10:00,4445000,4419000,4448000,4406000,4418000,361.6050626
2019-03-17 10:00,2019-03-17 11:00,4419000,4426000,4432000,4417000,4426000,192.5150894
2019-03-17 11:00,2019-03-17 12:00,4426000,4411000,4428000,4401000,4412000,303.1656331
2019-03-17 12:00,2019-03-17 13:00,4411000,4410000,4415000,4403000,4410000,210.8793202
2019-03-17 13:00,2019-03-17 14:00,4410000,4394000,4414000,4393000,4394000,266.5801508
2019-03-17 14:00,2019-03-17 15:00,4394000,4397000,4402000,4384000,4397000,219.2059913
2019-03-17 15:00,2019-03-17 16:00,4397000,4411000,4418000,4393000,4414000,170.2990453
2019-03-17 16:00,2019-03-17 17:00,4411000,4416000,4423000,4408000,4416000,179.450749
2019-03-17 17:00,2019-03-17 18:00,4416000,4413000,4422000,4407000,4414000,174.3194035
2019-03-17 18:00,2019-03-17 19:00,4413000,4413000,4420000,4412000,4414000,128.1719231
2019-03-17 19:00,2019-03-17 20:00,4413000,4422000,4429000,4411000,4422000,186.5856197
2019-03-17 20:00,2019-03-17 21:00,4422000,4428000,4429000,4420000,4428000,148.1125821
2019-03-17 21:00,2019-03-17 22:00,4428000,4429000,4431000,4419000,4429000,177.3696791
2019-03-17 22:00,2019-03-17 23:00,4429000,4429000,4431000,4420000,4429000,156.6139294
2019-03-17 23:00,2019-03-18 0:00,4429000,4424000,4440000,4419000,4428000,381.4374551
2019-03-18 0:00,2019-03-18 1:00,4424000,4418000,4430000,4415000,4421000,258.5392831
2019-03-18 1:00,2019-03-18 2:00,4418000,4422000,4429000,4418000,4423000,66.47140611
2019-03-18 2:00,2019-03-18 3:00,4422000,4417000,4425000,4416000,4416000,40.56797334
2019-03-18 3:00,2019-03-18 4:00,4417000,4424000,4425000,4415000,4418000,35.65068704
2019-03-18 4:00,2019-03-18 5:00,4424000,4431000,4432000,4420000,4432000,29.49535367
2019-03-18 5:00,2019-03-18 6:00,4431000,4428000,4431000,4420000,4427000,40.26335367
2019-03-18 6:00,2019-03-18 7:00,4428000,4431000,4435000,4424000,4433000,80.30757877
2019-03-18 7:00,2019-03-18 8:00,4431000,4433000,4436000,4430000,4433000,90.93437008
2019-03-18 8:00,2019-03-18 9:00,4433000,4425000,4434000,4422000,4425000,152.9859779
2019-03-18 9:00,2019-03-18 10:00,4425000,4446000,4452000,4422000,4446000,399.3815618
2019-03-18 10:00,2019-03-18 11:00,4446000,4465000,4484000,4444000,4464000,472.1119603
2019-03-18 11:00,2019-03-18 12:00,4465000,4467000,4472000,4458000,4467000,261.4103011
2019-03-18 12:00,2019-03-18 13:00,4467000,4464000,4472000,4462000,4463000,209.8883631
2019-03-18 13:00,2019-03-18 14:00,4464000,4451000,4467000,4451000,4451000,207.7005785
2019-03-18 14:00,2019-03-18 15:00,4451000,4423000,4463000,4423000,4423000,337.0466051
2019-03-18 15:00,2019-03-18 16:00,4423000,4437000,4441000,4418000,4437000,328.0448793
2019-03-18 16:00,2019-03-18 17:00,4437000,4427000,4437000,4416000,4426000,439.6344116
2019-03-18 17:00,2019-03-18 18:00,4427000,4450000,4483000,4415000,4452000,2211.885946
2019-03-18 18:00,2019-03-18 19:00,4450000,4432000,4462000,4420000,4433000,1348.147762
2019-03-18 19:00,2019-03-18 20:00,4432000,4434000,4437000,4421000,4433000,415.9865135
2019-03-18 20:00,2019-03-18 21:00,4434000,4433000,4441000,4423000,4433000,379.9854936
2019-03-18 21:00,2019-03-18 22:00,4433000,4445000,4450000,4430000,4444000,395.0729824
2019-03-18 22:00,2019-03-18 23:00,4445000,4446000,4451000,4433000,4444000,400.5702308
2019-03-18 23:00,2019-03-19 0:00,4446000,4441000,4447000,4433000,4442000,312.9461841
2019-03-19 0:00,2019-03-19 1:00,4441000,4447000,4452000,4434000,4446000,272.341724
2019-03-19 1:00,2019-03-19 2:00,4447000,4441000,4447000,4438000,4441000,199.8739638
2019-03-19 2:00,2019-03-19 3:00,4441000,4440000,4446000,4436000,4444000,115.932391
2019-03-19 3:00,2019-03-19 4:00,4440000,4442000,4450000,4439000,4442000,99.76131725
2019-03-19 4:00,2019-03-19 5:00,4442000,4445000,4450000,4436000,4446000,63.23273012
2019-03-19 5:00,2019-03-19 6:00,4445000,4451000,4455000,4443000,4451000,127.8017939
2019-03-19 6:00,2019-03-19 7:00,4451000,4454000,4457000,4441000,4454000,107.4673024
2019-03-19 7:00,2019-03-19 8:00,4454000,4455000,4460000,4444000,4455000,170.5802331
2019-03-19 8:00,2019-03-19 9:00,4455000,4457000,4460000,4445000,4458000,224.3363804
2019-03-19 9:00,2019-03-19 10:00,4457000,4474000,4479000,4444000,4474000,638.3146465
2019-03-19 10:00,2019-03-19 11:00,4474000,4460000,4476000,4455000,4460000,382.0667194
2019-03-19 11:00,2019-03-19 12:00,4460000,4464000,4475000,4455000,4464000,526.08809
2019-03-19 12:00,2019-03-19 13:00,4464000,4459000,4469000,4453000,4459000,313.6540425
2019-03-19 13:00,2019-03-19 14:00,4459000,4448000,4469000,4442000,4448000,543.5660073
2019-03-19 14:00,2019-03-19 15:00,4448000,4456000,4463000,4445000,4456000,238.0874571
2019-03-19 15:00,2019-03-19 16:00,4456000,4457000,4469000,4454000,4457000,270.0067357
2019-03-19 16:00,2019-03-19 17:00,4457000,4459000,4463000,4455000,4457000,232.4135039
2019-03-19 17:00,2019-03-19 18:00,4459000,4459000,4460000,4452000,4459000,250.9616524
2019-03-19 18:00,2019-03-19 19:00,4459000,4467000,4468000,4455000,4468000,178.8946538
2019-03-19 19:00,2019-03-19 20:00,4467000,4470000,4475000,4461000,4472000,216.9990232
2019-03-19 20:00,2019-03-19 21:00,4470000,4472000,4478000,4463000,4472000,247.0540049
2019-03-19 21:00,2019-03-19 22:00,4472000,4467000,4477000,4464000,4469000,415.6563237
2019-03-19 22:00,2019-03-19 23:00,4467000,4472000,4479000,4465000,4472000,624.5905121
2019-03-19 23:00,2019-03-20 0:00,4472000,4472000,4496000,4469000,4471000,442.0353542
2019-03-20 0:00,2019-03-20 1:00,4472000,4470000,4481000,4464000,4474000,366.4701797
2019-03-20 1:00,2019-03-20 2:00,4470000,4483000,4492000,4462000,4486000,237.2453187
2019-03-20 2:00,2019-03-20 6:00,4483000,4483000,4484000,4480000,4480000,4.61621217
2019-03-20 6:00,2019-03-20 7:00,4483000,4475000,4490000,4469000,4473000,160.8438186
2019-03-20 7:00,2019-03-20 8:00,4475000,4480000,4483000,4467000,4472000,155.0377402
2019-03-20 8:00,2019-03-20 9:00,4480000,4486000,4492000,4479000,4486000,183.956217
2019-03-20 9:00,2019-03-20 10:00,4486000,4470000,4509000,4464000,4467000,827.3913842
